Date,Position,Returns,Strategy_Returns,Portfolio_Value
2015-03-16 00:00:00+00:00,,0.0,,
2015-03-17 00:00:00+00:00,0.0,-0.010087542197758426,-0.0,10000.0
2015-03-18 00:00:00+00:00,1.0,0.008630705260326499,0.008630705260326499,10086.307052603264
2015-03-19 00:00:00+00:00,0.0,-0.010515850089938494,-0.0,10086.307052603264
2015-03-20 00:00:00+00:00,1.0,0.011148447810752193,0.011148447810752193,10197.791530710787
2015-03-23 00:00:00+00:00,1.0,0.016177298015298547,0.016177298015298547,10359.564510863773
2015-03-24 00:00:00+00:00,1.0,0.007503367923097137,0.007503367923097137,10434.598190094744
2015-03-25 00:00:00+00:00,0.0,-0.01227856578357911,-0.0,10434.598190094744
2015-03-26 00:00:00+00:00,0.0,-0.00509494486864992,-0.0,10434.598190094744
2015-03-27 00:00:00+00:00,0.0,-0.0069643193694766126,-0.0,10434.598190094744
2015-03-30 00:00:00+00:00,1.0,0.009488341713095316,0.009488341713095316,10529.481607225696
2015-03-31 00:00:00+00:00,0.0,-0.004495129500441286,-0.0,10529.481607225696
2015-04-01 00:00:00+00:00,0.0,-0.011801901116130331,-0.0,10529.481607225696
2015-04-02 00:00:00+00:00,0.0,-0.004777582817779069,-0.0,10529.481607225696
2015-04-06 00:00:00+00:00,1.0,0.004696206996121166,0.004696206996121166,10576.443677186908
2015-04-07 00:00:00+00:00,1.0,0.0007272653302989873,0.0007272653302989873,10583.716330489899
2015-04-08 00:00:00+00:00,1.0,0.005189395841419309,0.005189395841419309,10635.610288904092
2015-04-09 00:00:00+00:00,0.0,-0.00309776324155131,-0.0,10635.610288904092
2015-04-10 00:00:00+00:00,1.0,0.012946618158564682,0.012946618158564682,10765.07647048974
2015-04-13 00:00:00+00:00,0.0,-0.003681227672030163,-0.0,10765.07647048974
2015-04-14 00:00:00+00:00,1.0,0.0014369167096766056,0.0014369167096766056,10779.445637586505
2015-04-15 00:00:00+00:00,0.0,-0.011682725860734156,-0.0,10779.445637586505
2015-04-16 00:00:00+00:00,0.0,-0.008399139747932272,-0.0,10779.445637586505
2015-04-17 00:00:00+00:00,0.0,-0.007842400119959736,-0.0,10779.445637586505
2015-04-20 00:00:00+00:00,1.0,0.013701268808205214,0.013701268808205214,10916.458325668556
2015-04-21 00:00:00+00:00,0.0,-0.013620113235487619,-0.0,10916.458325668556
2015-04-22 00:00:00+00:00,1.0,0.03130602049704434,0.03130602049704434,11229.518530639
2015-04-23 00:00:00+00:00,0.0,-0.008585457698501164,-0.0,11229.518530639
2015-04-24 00:00:00+00:00,1.0,0.017938026981956012,0.017938026981956012,11408.89880045856
2015-04-27 00:00:00+00:00,0.0,-0.023293524448710357,-0.0,11408.89880045856
2015-04-28 00:00:00+00:00,1.0,0.004043993014071212,0.004043993014071212,11449.338730599273
2015-04-29 00:00:00+00:00,1.0,0.0019621356679235813,0.0019621356679235813,11468.960087278509
2015-04-30 00:00:00+00:00,1.0,-0.004844167487035866,-0.004844167487035866,11420.51841240815
2015-05-01 00:00:00+00:00,1.0,0.012946618158564682,0.012946618158564682,11549.984593993797
2015-05-04 00:00:00+00:00,0.0,-0.017075531142474287,-0.0,11549.984593993797
2015-05-05 00:00:00+00:00,0.0,0.0,0.0,11549.984593993797
2015-05-06 00:00:00+00:00,1.0,0.0027043188919766425,0.0027043188919766425,11577.027782913563
2015-05-07 00:00:00+00:00,1.0,0.004046191725474602,0.004046191725474602,11617.48970016831
2015-05-08 00:00:00+00:00,1.0,0.014982588520044304,0.014982588520044304,11767.315585368751
2015-05-11 00:00:00+00:00,0.0,-0.007329929748629893,-0.0,11767.315585368751
2015-05-12 00:00:00+00:00,1.0,0.004512085456685133,0.004512085456685133,11812.436439935604
2015-05-13 00:00:00+00:00,0.0,-0.00612545831064526,-0.0,11812.436439935604
2015-05-14 00:00:00+00:00,1.0,0.003697946399795704,0.003697946399795704,11849.415903933561
2015-05-15 00:00:00+00:00,1.0,0.003377510136598705,0.003377510136598705,11883.191005299546
2015-05-18 00:00:00+00:00,0.0,-0.00020411642706064104,-0.0,11883.191005299546
2015-05-19 00:00:00+00:00,0.0,0.027137102054914486,0.0,11883.191005299546
2015-05-20 00:00:00+00:00,0.0,-0.005661024388773583,-0.0,11883.191005299546
2015-05-21 00:00:00+00:00,0.0,-0.008290640788162884,-0.0,11883.191005299546
2015-05-22 00:00:00+00:00,0.0,-0.0029213535376855226,-0.0,11883.191005299546
2015-05-26 00:00:00+00:00,0.0,-0.0053540401141641825,-0.0,11883.191005299546
2015-05-27 00:00:00+00:00,0.0,0.0020311769462646456,0.0,11883.191005299546
2015-05-28 00:00:00+00:00,0.0,-0.01359772079368915,-0.0,11883.191005299546
2015-05-29 00:00:00+00:00,0.0,-0.00570084747577948,-0.0,11883.191005299546
2015-06-01 00:00:00+00:00,1.0,0.0030233763079479115,0.0030233763079479115,11913.424768379025
2015-06-02 00:00:00+00:00,1.0,0.0007273430540835069,0.0007273430540835069,11920.698198919861
2015-06-03 00:00:00+00:00,1.0,0.0023884752649514507,0.0023884752649514507,11944.582951569375
2015-06-04 00:00:00+00:00,0.0,-0.0021754468778180103,-0.0,11944.582951569375
2015-06-05 00:00:00+00:00,1.0,-0.007995293305135709,-0.007995293305135709,11864.630018518019
2015-06-08 00:00:00+00:00,0.0,-0.002302392868809733,-0.0,11864.630018518019
2015-06-09 00:00:00+00:00,1.0,-0.006189815357292572,-0.006189815357292572,11802.731864945094
2015-06-10 00:00:00+00:00,1.0,0.006016808465539425,0.006016808465539425,11862.899949600487
2015-06-11 00:00:00+00:00,1.0,0.0030429597943011366,0.0030429597943011366,11893.329547543499
2015-06-12 00:00:00+00:00,0.0,-0.005544271668406764,-0.0,11893.329547543499
2015-06-15 00:00:00+00:00,0.0,-0.007994865780858174,-0.0,11893.329547543499
2015-06-16 00:00:00+00:00,1.0,0.003499562465502981,0.003499562465502981,11928.325172198529
2015-06-17 00:00:00+00:00,1.0,0.00623444132181783,0.00623444132181783,11990.669585416706
2015-06-18 00:00:00+00:00,1.0,0.00997742259876122,0.00997742259876122,12090.443811404319
2015-06-19 00:00:00+00:00,0.0,-0.000936212607716369,-0.0,12090.443811404319
2015-06-22 00:00:00+00:00,1.0,0.008222421349523445,0.008222421349523445,12172.668024899553
2015-06-23 00:00:00+00:00,1.0,0.0032003281594050748,0.0032003281594050748,12204.671306493605
2015-06-24 00:00:00+00:00,0.0,-0.005556620478044061,-0.0,12204.671306493605
2015-06-25 00:00:00+00:00,1.0,-0.008795812018237759,-0.008795812018237759,12116.713186311228
